alpha_F,alpha_T,alpha_N,Rwp,sizeF,sizeT,sizeN,concF,concT,concN
0.26,0.1,0.64,33.8505405,91.7876657,19.08528,61.5220863,4.955,0.612,94.433
0.26,0.12,0.62,33.7070119,91.7876657,19.08528,61.5220863,5.237,0.853,93.91
0.26,0.14,0.6,33.6715091,91.7876657,19.08528,61.5220863,5.561,1.101,93.338
0.26,0.16,0.58,33.7551809,91.7876657,19.08528,61.5220863,6.086,1.424,92.491
0.26,0.18,0.56,33.8953267,91.7876657,19.08528,61.5220863,6.481,2.003,91.516
0.26,0.2,0.54,34.11195,91.7876657,19.08528,61.5220863,6.9,2.791,90.309
0.26,0.22,0.52,34.3651253,91.7876657,19.08528,61.5220863,7.332,3.807,88.861
0.26,0.24,0.5,34.6205389,91.7876657,19.08528,61.5220863,7.72,5.403,86.877
0.26,0.26,0.48,35.7138748,91.7876657,19.08528,61.5220863,7.435,4.447,88.118
0.26,0.28,0.46,36.3256066,91.7876657,19.08528,61.5220863,7.84,5.292,86.868
0.26,0.3,0.44,37.0003186,91.7876657,19.08528,61.5220863,8.256,6.264,85.48
0.26,0.32,0.42,35.808127,91.7876657,19.08528,61.5220863,9.281,13.094,77.624
0.26,0.34,0.4,35.9995465,91.7876657,19.08528,61.5220863,9.645,15.996,74.359
0.26,0.36,0.38,36.1167923,91.7876657,19.08528,61.5220863,9.965,19.297,70.738
0.26,0.38,0.36,36.1997844,91.7876657,19.08528,61.5220863,10.258,23.163,66.579
0.26,0.4,0.34,36.1283324,91.7876657,19.08528,61.5220863,10.449,27.322,62.229
0.26,0.42,0.32,35.9063978,91.7876657,19.08528,61.5220863,10.571,31.789,57.64
0.26,0.44,0.3,35.5747146,91.7876657,19.08528,61.5220863,10.611,36.53,52.859
0.26,0.46,0.28,35.1047091,91.7876657,19.08528,61.5220863,10.573,41.448,47.98
0.26,0.48,0.26,34.48468,91.7876657,19.08528,61.5220863,10.458,46.44,43.102
0.26,0.5,0.24,33.7599488,91.7876657,19.08528,61.5220863,10.508,51.108,38.384
0.26,0.52,0.22,31.30015,91.7876657,19.08528,61.5220863,8.722,53.273,38.005
0.26,0.54,0.2,30.2561112,91.7876657,19.08528,61.5220863,8.432,57.822,33.746
0.26,0.56,0.18,29.1833544,91.7876657,19.08528,61.5220863,8.104,62.223,29.673
0.26,0.58,0.16,28.1124355,91.7876657,19.08528,61.5220863,7.795,66.394,25.811
0.26,0.6,0.14,27.0945378,91.7876657,19.08528,61.5220863,7.46,70.35,22.19
0.26,0.62,0.12,26.1824278,91.7876657,19.08528,61.5220863,7.119,74.04,18.841
0.26,0.64,0.1,25.4209074,91.7876657,19.08528,61.5220863,6.793,77.445,15.762
0.26,0.66,0.08,24.8783954,91.7876657,19.08528,61.5220863,6.505,80.526,12.969
0.26,0.68,0.06,24.6505224,91.7876657,19.08528,61.5220863,6.235,83.318,10.447
0.26,0.7000000000000001,0.04,24.8377743,91.7876657,19.08528,61.5220863,5.986,85.79,8.224
0.26,0.72,0.02,25.5287215,91.7876657,19.08528,61.5220863,5.746,88.015,6.238
0.26,0.74,0.0,27.3389395,91.7876657,19.08528,0.0,6.492,93.508,0.0
0.28,0.0,0.72,37.4755537,91.7876657,0.0,61.5220863,4.22,0.0,95.78
0.28,0.02,0.7000000000000001,36.678142,91.7876657,19.08528,61.5220863,4.576,0.248,95.176
0.28,0.04,0.68,36.0195708,91.7876657,19.08528,61.5220863,4.857,0.307,94.837
0.28,0.06,0.66,35.4865475,91.7876657,19.08528,61.5220863,5.131,0.36,94.509
0.28,0.08,0.64,35.0610973,91.7876657,19.08528,61.5220863,5.431,0.571,93.998
0.28,0.1,0.62,34.7553974,91.7876657,19.08528,61.5220863,5.757,0.786,93.456
0.28,0.12,0.6,34.5586273,91.7876657,19.08528,61.5220863,6.102,1.064,92.834
0.28,0.14,0.58,34.4802703,91.7876657,19.08528,61.5220863,6.461,1.4,92.14
0.28,0.16,0.56,34.5113407,91.7876657,19.08528,61.5220863,7.127,1.672,91.201
0.28,0.18,0.54,34.5850907,91.7876657,19.08528,61.5220863,7.586,2.356,90.057
0.28,0.2,0.52,34.722141,91.7876657,19.08528,61.5220863,8.073,3.25,88.678
0.28,0.22,0.5,34.9174302,91.7876657,19.08528,61.5220863,8.56,4.373,87.067
0.28,0.24,0.48,35.0673114,91.7876657,19.08528,61.5220863,8.993,6.173,84.833
0.28,0.26,0.46,35.2773747,91.7876657,19.08528,61.5220863,9.485,7.902,82.613
0.28,0.28,0.44,36.6913601,91.7876657,19.08528,61.5220863,9.171,6.125,84.704
0.28,0.3,0.42,37.30551,91.7876657,19.08528,61.5220863,9.659,7.227,83.114
0.28,0.32,0.4,37.872448,91.7876657,19.08528,61.5220863,10.638,8.224,81.138
0.28,0.34,0.38,36.017989,91.7876657,19.08528,61.5220863,11.143,17.611,71.246
0.28,0.36,0.36,36.03674,91.7876657,19.08528,61.5220863,11.457,21.08,67.463
0.28,0.38,0.34,36.0241618,91.7876657,19.08528,61.5220863,11.734,25.137,63.13
0.28,0.4,0.32,35.8440966,91.7876657,19.08528,61.5220863,11.89,29.407,58.702
0.28,0.42,0.3,35.5548661,91.7876657,19.08528,61.5220863,11.984,34.011,54.005
0.28,0.44,0.28,35.1368266,91.7876657,19.08528,61.5220863,11.981,38.819,49.2
0.28,0.46,0.26,34.6212605,91.7876657,19.08528,61.5220863,12.154,43.439,44.407
0.28,0.48,0.24,33.9224113,91.7876657,19.08528,61.5220863,12.006,48.311,39.683
0.28,0.5,0.22,31.3676897,91.7876657,19.08528,61.5220863,10.043,50.311,39.646
0.28,0.52,0.2,30.4057037,91.7876657,19.08528,61.5220863,9.739,54.875,35.387
0.28,0.54,0.18,29.4052884,91.7876657,19.08528,61.5220863,9.416,59.321,31.263
0.28,0.56,0.16,28.4155612,91.7876657,19.08528,61.5220863,9.051,63.616,27.334
0.28,0.58,0.14,27.470214,91.7876657,19.08528,61.5220863,8.697,67.674,23.629
0.28,0.6,0.12,26.6158244,91.7876657,19.08528,61.5220863,8.354,71.443,20.202
0.28,0.62,0.1,25.895876,91.7876657,19.08528,61.5220863,7.986,75.001,17.013
0.28,0.64,0.08,25.3671653,91.7876657,19.08528,61.5220863,7.658,78.234,14.108
0.28,0.66,0.06,25.1303291,91.7876657,19.08528,61.5220863,7.359,81.145,11.497
0.28,0.68,0.04,25.2746166,91.7876657,19.08528,61.5220863,7.065,83.799,9.136
0.28,0.7000000000000001,0.02,25.8732068,91.7876657,19.08528,61.5220863,6.788,86.166,7.046
0.28,0.72,0.0,27.6987009,91.7876657,19.08528,0.0,7.694,92.306,0.0
0.3,0.0,0.7000000000000001,38.4586648,91.7876657,0.0,61.5220863,4.903,0.0,95.097
0.3,0.02,0.68,37.5698273,91.7876657,19.08528,61.5220863,5.308,0.831,93.861
0.3,0.04,0.66,36.9898953,91.7876657,19.08528,61.5220863,5.65,0.367,93.983
0.3,0.06,0.64,36.4379017,91.7876657,19.08528,61.5220863,5.959,0.529,93.513
0.3,0.08,0.62,35.9935673,91.7876657,19.08528,61.5220863,6.318,0.73,92.952
0.3,0.1,0.6,35.6577735,91.7876657,19.08528,61.5220863,6.696,0.992,92.312
0.3,0.12,0.58,35.4256376,91.7876657,19.08528,61.5220863,7.094,1.328,91.577
0.3,0.14,0.56,35.2885321,91.7876657,19.08528,61.5220863,7.509,1.723,90.768
0.3,0.16,0.54,35.2560307,91.7876657,19.08528,61.5220863,7.959,2.179,89.863
0.3,0.18,0.52,35.2717297,91.7876657,19.08528,61.5220863,8.874,2.735,88.391
0.3,0.2,0.5,35.3379895,91.7876657,19.08528,61.5220863,9.43,3.736,86.834
0.3,0.22,0.48,35.4488751,91.7876657,19.08528,61.5220863,9.991,4.998,85.011
0.3,0.24,0.46,35.5139403,91.7876657,19.08528,61.5220863,10.464,7.002,82.534
0.3,0.26,0.44,35.6244567,91.7876657,19.08528,61.5220863,11.018,8.879,80.104
0.3,0.28,0.42,35.7655,91.7876657,19.08528,61.5220863,11.535,11.071,77.395
0.3,0.3,0.4,37.6057042,91.7876657,19.08528,61.5220863,11.268,8.18,80.553
0.3,0.32,0.38,38.2257108,91.7876657,19.08528,61.5220863,11.845,9.596,78.559
0.3,0.34,0.36,36.0085996,91.7876657,19.08528,61.5220863,12.774,19.222,68.004
0.3,0.36,0.34,39.5805989,91.7876657,19.08528,61.5220863,13.449,16.142,70.41
0.3,0.38,0.32,35.8274147,91.7876657,19.08528,61.5220863,13.356,27.049,59.595
0.3,0.4,0.3,35.5684028,91.7876657,19.08528,61.5220863,13.5,31.492,55.008
0.3,0.42,0.28,35.2456411,91.7876657,19.08528,61.5220863,13.816,35.882,50.302
0.3,0.44,0.26,34.7450375,91.7876657,19.08528,61.5220863,13.79,40.644,45.566
0.3,0.46,0.24,34.1080181,91.7876657,19.08528,61.5220863,13.658,45.438,40.904
0.3,0.48,0.22,31.4508481,91.7876657,19.08528,61.5220863,11.532,47.28,41.188
0.3,0.5,0.2,30.5606471,91.7876657,19.08528,61.5220863,11.2,51.864,36.936
0.3,0.52,0.18,29.6472511,91.7876657,19.08528,61.5220863,10.875,56.326,32.799
0.3,0.54,0.16,28.7338183,91.7876657,19.08528,61.5220863,10.503,60.667,28.83
0.3,0.56,0.14,27.8576829,91.7876657,19.08528,61.5220863,10.117,64.82,25.064
0.3,0.58,0.12,27.0615169,91.7876657,19.08528,61.5220863,9.723,68.727,21.551
0.3,0.6,0.1,26.389083,91.7876657,19.08528,61.5220863,9.338,72.375,18.287
0.3,0.62,0.08,25.8864518,91.7876657,19.08528,61.5220863,8.977,75.751,15.272
0.3,0.64,0.06,25.6582417,91.7876657,19.08528,61.5220863,8.642,78.796,12.563
0.3,0.66,0.04,25.7571179,91.7876657,19.08528,61.5220863,8.311,81.588,10.101
0.3,0.68,0.02,26.2700472,91.7876657,19.08528,61.5220863,7.994,84.101,7.905
0.3,0.7000000000000001,0.0,28.1137695,91.7876657,19.08528,0.0,9.085,90.915,0.0
0.32,0.0,0.68,39.4282639,91.7876657,0.0,61.5220863,5.72,0.0,94.28
0.32,0.02,0.66,38.5463362,91.7876657,19.08528,61.5220863,6.181,0.97,92.849
0.32,0.04,0.64,37.9687745,91.7876657,19.08528,61.5220863,6.576,0.398,93.026
0.32,0.06,0.62,37.391476,91.7876657,19.08528,61.5220863,6.93,0.661,92.408
0.32,0.08,0.6,36.9187683,91.7876657,19.08528,61.5220863,7.347,0.932,91.721
0.32,0.1,0.58,36.5263631,91.7876657,19.08528,61.5220863,7.786,1.269,90.945
0.32,0.12,0.56,36.2342929,91.7876657,19.08528,61.5220863,8.27,1.651,90.079
0.32,0.14,0.54,36.0352908,91.7876657,19.08528,61.5220863,8.758,2.107,89.135
0.32,0.16,0.52,35.9591676,91.7876657,19.08528,61.5220863,9.279,2.626,88.095
0.32,0.18,0.5,35.9342845,91.7876657,19.08528,61.5220863,10.372,3.147,86.481
0.32,0.2,0.48,35.9154498,91.7876657,19.08528,61.5220863,11.001,4.289,84.71
0.32,0.22,0.46,35.9596646,91.7876657,19.08528,61.5220863,11.641,5.668,82.691
0.32,0.24,0.44,35.9370902,91.7876657,19.08528,61.5220863,12.155,7.879,79.965
0.32,0.26,0.42,35.9689979,91.7876657,19.08528,61.5220863,12.749,9.902,77.349
0.32,0.28,0.4,36.013569,91.7876657,19.08528,61.5220863,13.319,12.235,74.446
0.32,0.3,0.38,36.0283108,91.7876657,19.08528,61.5220863,13.841,14.935,71.224
0.32,0.32,0.36,38.4510815,91.7876657,19.08528,61.5220863,13.757,10.746,75.497
0.32,0.34,0.34,35.9976476,91.7876657,19.08528,61.5220863,14.623,20.875,64.503
0.32,0.36,0.32,39.6583129,91.7876657,19.08528,61.5220863,14.95,18.912,66.138
0.32,0.38,0.3,35.7048171,91.7876657,19.08528,61.5220863,15.427,28.792,55.782
0.32,0.4,0.28,35.3408313,91.7876657,19.08528,61.5220863,15.567,33.229,51.204
0.32,0.42,0.26,34.889828,91.7876657,19.08528,61.5220863,15.605,37.819,46.576
0.32,0.44,0.24,34.3032015,91.7876657,19.08528,61.5220863,15.503,42.521,41.976
0.32,0.46,0.22,31.5632274,91.7876657,19.08528,61.5220863,13.153,44.248,42.599
0.32,0.48,0.2,30.7364676,91.7876657,19.08528,61.5220863,12.861,48.744,38.395
0.32,0.5,0.18,29.8976127,91.7876657,19.08528,61.5220863,12.512,53.235,34.253
0.32,0.52,0.16,29.059868,91.7876657,19.08528,61.5220863,12.117,57.609,30.275
0.32,0.54,0.14,28.2448346,91.7876657,19.08528,61.5220863,11.725,61.798,26.477
0.32,0.56,0.12,27.5167686,91.7876657,19.08528,61.5220863,11.313,65.781,22.906
0.32,0.58,0.1,26.8854968,91.7876657,19.08528,61.5220863,10.888,69.56,19.552
0.32,0.6,0.08,26.4238744,91.7876657,19.08528,61.5220863,10.486,73.056,16.458
0.32,0.62,0.06,26.1917134,91.7876657,19.08528,61.5220863,10.109,76.248,13.643
0.32,0.64,0.04,26.2738606,91.7876657,19.08528,61.5220863,9.739,79.176,11.085
0.32,0.66,0.02,26.7129993,91.7876657,19.08528,61.5220863,9.377,81.851,8.772
0.32,0.68,0.0,28.5855211,91.7876657,19.08528,0.0,10.687,89.313,0.0
0.34,0.0,0.66,40.3932934,91.7876657,0.0,61.5220863,6.68,0.0,93.32
0.34,0.02,0.64,39.4899786,91.7876657,19.08528,61.5220863,7.213,1.139,91.648
0.34,0.04,0.62,38.8880071,91.7876657,19.08528,61.5220863,7.576,0.763,91.661
0.34,0.06,0.6,38.3074346,91.7876657,19.08528,61.5220863,8.073,0.873,91.054
0.34,0.08,0.58,37.7880314,91.7876657,19.08528,61.5220863,8.551,1.194,90.256
0.34,0.1,0.56,37.364344,91.7876657,19.08528,61.5220863,9.063,1.588,89.348
0.34,0.12,0.54,37.0341285,91.7876657,19.08528,61.5220863,9.61,2.03,88.36
0.34,0.14,0.52,36.7939353,91.7876657,19.08528,61.5220863,10.164,2.542,87.294
0.34,0.16,0.5,36.6579402,91.7876657,19.08528,61.5220863,10.774,3.111,86.115
0.34,0.18,0.48,36.5733113,91.7876657,19.08528,61.5220863,12.114,3.575,84.311
0.34,0.2,0.46,36.4927463,91.7876657,19.08528,61.5220863,12.823,4.799,82.378
0.34,0.22,0.44,36.4860218,91.7876657,19.08528,61.5220863,13.562,6.231,80.207
0.34,0.24,0.42,36.3057321,91.7876657,19.08528,61.5220863,14.085,8.791,77.124
0.34,0.26,0.4,36.2811094,91.7876657,19.08528,61.5220863,14.721,10.945,74.334
0.34,0.28,0.38,36.2292345,91.7876657,19.08528,61.5220863,15.34,13.441,71.22
0.34,0.3,0.36,36.1673371,91.7876657,19.08528,61.5220863,15.896,16.299,67.805
0.34,0.32,0.34,36.048861,91.7876657,19.08528,61.5220863,16.363,19.515,64.122
0.34,0.34,0.32,39.8322489,91.7876657,19.08528,61.5220863,15.382,18.489,66.129
0.34,0.36,0.3,39.9405658,91.7876657,19.08528,61.5220863,15.977,21.199,62.824
0.34,0.38,0.28,39.9700434,91.7876657,19.08528,61.5220863,16.557,24.038,59.405
0.34,0.4,0.26,35.0535664,91.7876657,19.08528,61.5220863,17.579,34.989,47.431
0.34,0.42,0.24,34.5159288,91.7876657,19.08528,61.5220863,17.519,39.559,42.922
0.34,0.44,0.22,31.6812218,91.7876657,19.08528,61.5220863,14.978,41.146,43.876
0.34,0.46,0.2,30.9180364,91.7876657,19.08528,61.5220863,14.697,45.602,39.701
0.34,0.48,0.18,30.1446765,91.7876657,19.08528,61.5220863,14.358,50.031,35.611
0.34,0.5,0.16,29.3762033,91.7876657,19.08528,61.5220863,13.964,54.407,31.629
0.34,0.52,0.14,28.6369868,91.7876657,19.08528,61.5220863,13.549,58.612,27.839
0.34,0.54,0.12,27.9633074,91.7876657,19.08528,61.5220863,13.081,62.724,24.194
0.34,0.56,0.1,27.3824155,91.7876657,19.08528,61.5220863,12.643,66.568,20.788
0.34,0.58,0.08,26.9508873,91.7876657,19.08528,61.5220863,12.208,70.186,17.605
0.34,0.6,0.06,26.7294534,91.7876657,19.08528,61.5220863,11.791,73.495,14.714
0.34,0.62,0.04,26.7904499,91.7876657,19.08528,61.5220863,11.375,76.555,12.07
0.34,0.64,0.02,27.1789249,91.7876657,19.08528,61.5220863,10.961,79.386,9.653
0.34,0.66,0.0,29.0988112,91.7876657,19.08528,0.0,12.525,87.475,0.0
0.36,0.0,0.64,41.3057733,91.7876657,0.0,61.5220863,7.818,0.0,92.182
0.36,0.02,0.62,40.3700379,91.7876657,19.08528,61.5220863,8.407,1.314,90.279
0.36,0.04,0.6,39.7671852,91.7876657,19.08528,61.5220863,8.803,0.985,90.212
0.36,0.06,0.58,39.1603799,91.7876657,19.08528,61.5220863,9.394,1.103,89.504
0.36,0.08,0.56,38.6209372,91.7876657,19.08528,61.5220863,9.935,1.529,88.537
0.36,0.1,0.54,38.1490522,91.7876657,19.08528,61.5220863,10.535,1.954,87.511
0.36,0.12,0.52,37.772134,91.7876657,19.08528,61.5220863,11.161,2.462,86.377
0.36,0.14,0.5,37.4981149,91.7876657,19.08528,61.5220863,11.823,3.012,85.165
0.36,0.16,0.48,37.2972814,91.7876657,19.08528,61.5220863,12.499,3.632,83.869
0.36,0.18,0.46,37.143478,91.7876657,19.08528,61.5220863,14.077,4.055,81.868
0.36,0.2,0.44,37.0282872,91.7876657,19.08528,61.5220863,14.906,5.305,79.789
0.36,0.22,0.42,36.8992697,91.7876657,19.08528,61.5220863,15.729,6.947,77.324
0.36,0.24,0.4,36.6421509,91.7876657,19.08528,61.5220863,16.251,9.726,74.022
0.36,0.26,0.38,36.5414272,91.7876657,19.08528,61.5220863,16.963,12.014,71.023
0.36,0.28,0.36,36.4249235,91.7876657,19.08528,61.5220863,17.614,14.657,67.729
0.36,0.3,0.34,36.4616971,91.7876657,19.08528,61.5220863,18.147,17.727,64.127
0.36,0.32,0.32,36.3001156,91.7876657,19.08528,61.5220863,18.617,21.127,60.255
0.36,0.34,0.3,36.1436593,91.7876657,19.08528,61.5220863,19.15,23.926,56.924
0.36,0.36,0.28,39.8952639,91.7876657,19.08528,61.5220863,18.187,23.042,58.771
0.36,0.38,0.26,39.7282244,91.7876657,19.08528,61.5220863,18.925,25.808,55.267
0.36,0.4,0.24,34.7234619,91.7876657,19.08528,61.5220863,19.767,36.551,43.681
0.36,0.42,0.22,31.8078758,91.7876657,19.08528,61.5220863,16.998,38.064,44.938
0.36,0.44,0.2,31.095073,91.7876657,19.08528,61.5220863,16.732,42.408,40.86
0.36,0.46,0.18,30.3757389,91.7876657,19.08528,61.5220863,16.38,46.779,36.841
0.36,0.48,0.16,29.6763627,91.7876657,19.08528,61.5220863,16.014,51.103,32.883
0.36,0.5,0.14,29.003432,91.7876657,19.08528,61.5220863,15.567,55.352,29.081
0.36,0.52,0.12,28.3815496,91.7876657,19.08528,61.5220863,15.119,59.457,25.424
0.36,0.54,0.1,27.8540055,91.7876657,19.08528,61.5220863,14.632,63.4,21.968
0.36,0.56,0.08,27.4650992,91.7876657,19.08528,61.5220863,14.161,67.098,18.741
0.36,0.58,0.06,27.2539704,91.7876657,19.08528,61.5220863,13.706,70.541,15.753
0.36,0.6,0.04,27.3050998,91.7876657,19.08528,61.5220863,13.244,73.724,13.032
0.36,0.62,0.02,27.2209262,91.7876657,19.08528,61.5220863,12.784,76.001,11.215
0.36,0.64,0.0,29.620154,91.7876657,19.08528,0.0,14.634,85.366,0.0
0.38,0.0,0.62,42.1803582,91.7876657,0.0,61.5220863,9.162,0.0,90.838
0.38,0.02,0.6,41.3750714,91.7876657,19.08528,61.5220863,9.818,0.531,89.651
0.38,0.04,0.58,40.6436486,91.7876657,19.08528,61.5220863,10.276,1.017,88.707
0.38,0.06,0.56,39.9814428,91.7876657,19.08528,61.5220863,10.885,1.435,87.68
0.38,0.08,0.54,39.3976028,91.7876657,19.08528,61.5220863,11.538,1.873,86.588
0.38,0.1,0.52,38.891442,91.7876657,19.08528,61.5220863,12.244,2.337,85.419
0.38,0.12,0.5,38.4681866,91.7876657,19.08528,61.5220863,12.958,2.887,84.155
0.38,0.14,0.48,38.1293386,91.7876657,19.08528,61.5220863,13.717,3.502,82.781
0.38,0.16,0.46,37.8633146,91.7876657,19.08528,61.5220863,14.533,4.174,81.293
0.38,0.18,0.44,37.6987028,91.7876657,19.08528,61.5220863,16.344,4.445,79.211
0.38,0.2,0.42,37.4691584,91.7876657,19.08528,61.5220863,17.264,5.921,76.815
0.38,0.22,0.4,37.241292,91.7876657,19.08528,61.5220863,18.159,7.712,74.129
0.38,0.24,0.38,36.8991271,91.7876657,19.08528,61.5220863,18.698,10.671,70.632
0.38,0.26,0.36,36.895723,91.7876657,19.08528,61.5220863,19.418,13.095,67.488
0.38,0.28,0.34,36.7082866,91.7876657,19.08528,61.5220863,20.101,15.864,64.035
0.38,0.3,0.32,36.5089928,91.7876657,19.08528,61.5220863,20.67,19.011,60.319
0.38,0.32,0.3,36.2842424,91.7876657,19.08528,61.5220863,21.338,21.61,57.052
0.38,0.34,0.28,36.1130351,91.7876657,19.08528,61.5220863,21.633,25.276,53.091
0.38,0.36,0.26,35.838275,91.7876657,19.08528,61.5220863,21.793,29.253,48.954
0.38,0.38,0.24,37.7338469,91.7876657,19.08528,61.5220863,19.13,25.073,55.797
0.38,0.4,0.22,31.9131705,91.7876657,19.08528,61.5220863,19.219,34.969,45.811
0.38,0.42,0.2,31.2535313,91.7876657,19.08528,61.5220863,18.962,39.198,41.84
0.38,0.44,0.18,30.6001594,91.7876657,19.08528,61.5220863,18.677,43.416,37.907
0.38,0.46,0.16,29.9480083,91.7876657,19.08528,61.5220863,18.321,47.678,34.002
0.38,0.48,0.14,29.3307093,91.7876657,19.08528,61.5220863,17.874,51.926,30.2
0.38,0.5,0.12,28.7692128,91.7876657,19.08528,61.5220863,17.387,56.064,26.549
0.38,0.52,0.1,28.2837422,91.7876657,19.08528,61.5220863,16.883,60.049,23.068
0.38,0.54,0.08,27.9321042,91.7876657,19.08528,61.5220863,16.384,63.827,19.79
0.38,0.56,0.06,27.7526346,91.7876657,19.08528,61.5220863,15.875,67.375,16.75
0.38,0.58,0.04,27.7888132,91.7876657,19.08528,61.5220863,15.364,70.677,13.959
0.38,0.6,0.02,28.0510532,91.7876657,19.08528,61.5220863,14.984,73.709,11.307
0.38,0.62,0.0,30.1364249,91.7876657,19.08528,0.0,17.037,82.963,0.0
0.4,0.0,0.6,42.9937553,91.7876657,0.0,61.5220863,10.693,0.0,89.307
0.4,0.02,0.58,42.1696596,91.7876657,19.08528,61.5220863,11.445,0.595,87.96
0.4,0.04,0.56,41.4140768,91.7876657,19.08528,61.5220863,11.913,1.345,86.742
0.4,0.06,0.54,40.7222349,91.7876657,19.08528,61.5220863,12.636,1.758,85.606
0.4,0.08,0.52,40.1059493,91.7876657,19.08528,61.5220863,13.385,2.233,84.382
0.4,0.1,0.5,39.5634936,91.7876657,19.08528,61.5220863,14.167,2.774,83.059
0.4,0.12,0.48,39.0723226,91.7876657,19.08528,61.5220863,15.011,3.357,81.632
0.4,0.14,0.46,38.6978025,91.7876657,19.08528,61.5220863,15.904,4.013,80.084
0.4,0.16,0.44,38.3628019,91.7876657,19.08528,61.5220863,16.808,4.753,78.439
0.4,0.18,0.42,38.1319639,91.7876657,19.08528,61.5220863,17.795,5.544,76.661
0.4,0.2,0.4,37.8204561,91.7876657,19.08528,61.5220863,19.927,6.517,73.557
0.4,0.22,0.38,37.9236017,91.7876657,19.08528,61.5220863,21.072,7.386,71.541
0.4,0.24,0.36,37.9000565,91.7876657,19.08528,61.5220863,22.09,9.062,68.848
0.4,0.26,0.34,37.0494379,91.7876657,19.08528,61.5220863,22.178,14.132,63.69
0.4,0.28,0.32,36.7238747,91.7876657,19.08528,61.5220863,22.908,16.999,60.093
0.4,0.3,0.3,36.6858008,91.7876657,19.08528,61.5220863,23.471,20.146,56.383
0.4,0.32,0.28,36.3908053,91.7876657,19.08528,61.5220863,24.022,22.724,53.255
0.4,0.34,0.26,35.9977096,91.7876657,19.08528,61.5220863,24.37,26.499,49.131
0.4,0.36,0.24,35.443212,91.7876657,19.08528,61.5220863,24.674,30.446,44.881
0.4,0.38,0.22,32.4785893,91.7876657,19.08528,61.5220863,21.638,31.963,46.4
0.4,0.4,0.2,31.3883911,91.7876657,19.08528,61.5220863,21.467,35.926,42.607
0.4,0.42,0.18,30.7708799,91.7876657,19.08528,61.5220863,21.209,40.05,38.741
0.4,0.44,0.16,30.1723445,91.7876657,19.08528,61.5220863,20.845,44.268,34.887
0.4,0.46,0.14,29.6030857,91.7876657,19.08528,61.5220863,20.418,48.425,31.156
0.4,0.48,0.12,29.0900914,91.7876657,19.08528,61.5220863,19.936,52.552,27.512
0.4,0.5,0.1,28.651724,91.7876657,19.08528,61.5220863,19.424,56.522,24.054
0.4,0.52,0.08,28.3398736,91.7876657,19.08528,61.5220863,18.884,60.366,20.75
0.4,0.54,0.06,28.1825052,91.7876657,19.08528,61.5220863,18.336,63.995,17.669
0.4,0.56,0.04,28.2273179,91.7876657,19.08528,61.5220863,17.758,67.401,14.841
0.4,0.58,0.02,28.4895299,91.7876657,19.08528,61.5220863,17.345,70.598,12.058
0.4,0.6,0.0,30.6206893,91.7876657,19.08528,0.0,19.748,80.252,0.0
0.42,0.0,0.58,43.7337513,91.7876657,0.0,61.5220863,12.472,0.0,87.528
0.42,0.02,0.56,42.8841732,91.7876657,19.08528,61.5220863,13.029,1.22,85.751
0.42,0.04,0.54,42.105174,91.7876657,19.08528,61.5220863,13.809,1.649,84.542
0.42,0.06,0.52,41.3778408,91.7876657,19.08528,61.5220863,14.645,2.104,83.252
0.42,0.08,0.5,40.7317016,91.7876657,19.08528,61.5220863,15.524,2.626,81.851
0.42,0.1,0.48,40.1100946,91.7876657,19.08528,61.5220863,16.44,3.173,80.387
0.42,0.12,0.46,39.5956179,91.7876657,19.08528,61.5220863,17.396,3.837,78.768
0.42,0.14,0.44,39.1345858,91.7876657,19.08528,61.5220863,18.393,4.537,77.069
0.42,0.16,0.42,38.7666712,91.7876657,19.08528,61.5220863,19.422,5.312,75.266
0.42,0.18,0.4,38.5515187,91.7876657,19.08528,61.5220863,20.493,6.093,73.414
0.42,0.2,0.38,38.3782568,91.7876657,19.08528,61.5220863,23.073,6.311,70.616
0.42,0.22,0.36,38.1137501,91.7876657,19.08528,61.5220863,24.22,8.041,67.739
0.42,0.24,0.34,37.892593,91.7876657,19.08528,61.5220863,25.304,10.046,64.65
0.42,0.26,0.32,36.9327479,91.7876657,19.08528,61.5220863,25.286,15.117,59.597
0.42,0.28,0.3,36.7316093,91.7876657,19.08528,61.5220863,26.007,18.024,55.969
0.42,0.3,0.28,36.4128082,91.7876657,19.08528,61.5220863,26.759,20.36,52.881
0.42,0.32,0.26,36.1425252,91.7876657,19.08528,61.5220863,27.147,23.802,49.051
0.42,0.34,0.24,35.5658479,91.7876657,19.08528,61.5220863,27.518,27.596,44.886
0.42,0.36,0.22,32.5067635,91.7876657,19.08528,61.5220863,24.322,28.97,46.708
0.42,0.38,0.2,31.8700582,91.7876657,19.08528,61.5220863,24.25,32.802,42.948
0.42,0.4,0.18,31.1289992,91.7876657,19.08528,61.5220863,24.029,36.798,39.173
0.42,0.42,0.16,30.3394764,91.7876657,19.08528,61.5220863,23.639,40.732,35.629
0.42,0.44,0.14,29.8324315,91.7876657,19.08528,61.5220863,23.243,44.849,31.908
0.42,0.46,0.12,29.3482205,91.7876657,19.08528,61.5220863,22.768,48.897,28.335
0.42,0.48,0.1,28.9664365,91.7876657,19.08528,61.5220863,22.236,52.87,24.894
0.42,0.5,0.08,28.6855545,91.7876657,19.08528,61.5220863,21.663,56.739,21.598
