alpha_F,alpha_T,alpha_N,Rwp,sizeF,sizeT,sizeN,concF,concT,concN
0.26,0.06,0.68,24.8265422,91.7876657,19.08528,61.5220863,13.141,1.279,85.58
0.26,0.08,0.66,24.5254946,91.7876657,19.08528,61.5220863,13.531,1.79,84.679
0.26,0.1,0.64,24.3161694,91.7876657,19.08528,61.5220863,13.945,2.378,83.678
0.26,0.12,0.62,24.2001101,91.7876657,19.08528,61.5220863,14.402,3.041,82.557
0.26,0.14,0.6,24.192653,91.7876657,19.08528,61.5220863,15.426,3.742,80.832
0.26,0.16,0.58,24.2948511,91.7876657,19.08528,61.5220863,15.849,4.821,79.33
0.26,0.18,0.56,24.4403204,91.7876657,19.08528,61.5220863,16.305,6.273,77.422
0.26,0.2,0.54,23.8818578,91.7876657,19.08528,61.5220863,15.749,11.595,72.656
0.26,0.22,0.52,23.9647355,91.7876657,19.08528,61.5220863,16.142,13.646,70.212
0.26,0.24,0.5,24.1123195,91.7876657,19.08528,61.5220863,16.412,15.922,67.666
0.26,0.26,0.48,26.5891269,91.7876657,19.08528,61.5220863,17.266,8.824,73.91
0.26,0.28,0.46,26.5251659,91.7876657,19.08528,61.5220863,17.363,14.216,68.421
0.26,0.3,0.44,26.9820162,91.7876657,19.08528,61.5220863,17.847,16.48,65.674
0.26,0.32,0.42,24.9765907,91.7876657,19.08528,61.5220863,17.108,25.729,57.162
0.26,0.34,0.4,25.2139712,91.7876657,19.08528,61.5220863,17.119,28.835,54.045
0.26,0.36,0.38,25.2620241,91.7876657,19.08528,61.5220863,17.11,32.316,50.574
0.26,0.38,0.36,25.4252818,91.7876657,19.08528,61.5220863,17.729,37.141,45.131
0.26,0.4,0.34,25.7001123,91.7876657,19.08528,61.5220863,17.362,40.903,41.735
0.26,0.42,0.32,25.614484,91.7876657,19.08528,61.5220863,16.869,44.818,38.313
0.26,0.44,0.3,25.481847,91.7876657,19.08528,61.5220863,16.618,48.504,34.878
0.26,0.46,0.28,25.4086555,91.7876657,19.08528,61.5220863,16.265,52.256,31.479
0.26,0.48,0.26,25.3491508,91.7876657,19.08528,61.5220863,15.719,56.225,28.055
0.26,0.5,0.24,25.1409031,91.7876657,19.08528,61.5220863,16.467,59.294,24.239
0.26,0.52,0.22,25.0234793,91.7876657,19.08528,61.5220863,15.982,62.949,21.069
0.26,0.54,0.2,24.8651838,91.7876657,19.08528,61.5220863,15.544,66.192,18.264
0.26,0.56,0.18,24.2197097,91.7876657,19.08528,61.5220863,14.629,68.329,17.042
0.26,0.58,0.16,24.6562035,91.7876657,19.08528,61.5220863,14.389,72.478,13.133
0.26,0.6,0.14,24.5805432,91.7876657,19.08528,61.5220863,13.947,75.162,10.891
0.26,0.62,0.12,24.613107,91.7876657,19.08528,61.5220863,13.385,77.8,8.816
0.26,0.64,0.1,24.2730029,91.7876657,19.08528,61.5220863,12.422,79.059,8.519
0.26,0.66,0.08,24.5928583,91.7876657,19.08528,61.5220863,11.881,81.3,6.819
0.26,0.68,0.06,25.3256437,91.7876657,19.08528,61.5220863,11.638,84.229,4.133
0.26,0.7000000000000001,0.04,25.94958,91.7876657,19.08528,61.5220863,11.17,85.95,2.879
0.26,0.72,0.02,26.7929784,91.7876657,19.08528,61.5220863,10.695,87.469,1.836
0.26,0.74,0.0,27.9544369,91.7876657,19.08528,0.0,10.391,89.609,0.0
0.28,0.0,0.72,26.7341762,91.7876657,0.0,61.5220863,13.535,0.0,86.465
0.28,0.02,0.7000000000000001,26.0569925,91.7876657,19.08528,61.5220863,14.134,0.0,85.866
0.28,0.04,0.68,25.4830217,91.7876657,19.08528,61.5220863,14.619,0.295,85.087
0.28,0.06,0.66,25.0036728,91.7876657,19.08528,61.5220863,14.871,1.414,83.715
0.28,0.08,0.64,24.6562563,91.7876657,19.08528,61.5220863,15.315,1.944,82.741
0.28,0.1,0.62,24.4398858,91.7876657,19.08528,61.5220863,15.677,2.623,81.7
0.28,0.12,0.6,24.3071604,91.7876657,19.08528,61.5220863,16.225,3.304,80.471
0.28,0.14,0.58,24.2681791,91.7876657,19.08528,61.5220863,16.814,4.18,79.005
0.28,0.16,0.56,24.3167485,91.7876657,19.08528,61.5220863,17.931,4.944,77.125
0.28,0.18,0.54,24.5047569,91.7876657,19.08528,61.5220863,18.427,6.158,75.416
0.28,0.2,0.52,23.8754663,91.7876657,19.08528,61.5220863,17.811,11.896,70.293
0.28,0.22,0.5,23.9834645,91.7876657,19.08528,61.5220863,18.158,13.964,67.878
0.28,0.24,0.48,24.1113695,91.7876657,19.08528,61.5220863,18.496,16.224,65.28
0.28,0.26,0.46,24.2445507,91.7876657,19.08528,61.5220863,18.787,18.699,62.514
0.28,0.28,0.44,26.4450495,91.7876657,19.08528,61.5220863,19.598,14.708,65.693
0.28,0.3,0.42,26.6636641,91.7876657,19.08528,61.5220863,19.768,17.761,62.471
0.28,0.32,0.4,24.8390095,91.7876657,19.08528,61.5220863,19.099,26.263,54.638
0.28,0.34,0.38,25.024021,91.7876657,19.08528,61.5220863,19.217,29.356,51.427
0.28,0.36,0.36,25.1774415,91.7876657,19.08528,61.5220863,19.112,32.728,48.16
0.28,0.38,0.34,25.378474,91.7876657,19.08528,61.5220863,19.378,38.109,42.513
0.28,0.4,0.32,25.4592593,91.7876657,19.08528,61.5220863,19.124,41.748,39.129
0.28,0.42,0.3,25.3532393,91.7876657,19.08528,61.5220863,18.879,45.419,35.703
0.28,0.44,0.28,25.2683137,91.7876657,19.08528,61.5220863,18.52,49.255,32.225
0.28,0.46,0.26,25.2207163,91.7876657,19.08528,61.5220863,19.222,52.563,28.215
0.28,0.48,0.24,25.0814551,91.7876657,19.08528,61.5220863,18.768,56.243,24.989
0.28,0.5,0.22,24.9918001,91.7876657,19.08528,61.5220863,18.31,59.781,21.909
0.28,0.52,0.2,24.8594757,91.7876657,19.08528,61.5220863,17.819,63.23,18.952
0.28,0.54,0.18,24.7582462,91.7876657,19.08528,61.5220863,17.295,66.444,16.261
0.28,0.56,0.16,24.692285,91.7876657,19.08528,61.5220863,16.615,69.671,13.714
0.28,0.58,0.14,24.6600815,91.7876657,19.08528,61.5220863,16.036,72.588,11.376
0.28,0.6,0.12,24.1872219,91.7876657,19.08528,61.5220863,14.904,74.114,10.982
0.28,0.62,0.1,24.3768337,91.7876657,19.08528,61.5220863,14.257,76.737,9.006
0.28,0.64,0.08,24.6999678,91.7876657,19.08528,61.5220863,13.76,79.131,7.109
0.28,0.66,0.06,25.1609504,91.7876657,19.08528,61.5220863,13.13,81.266,5.604
0.28,0.68,0.04,26.0557171,91.7876657,19.08528,61.5220863,12.963,84.03,3.007
0.28,0.7000000000000001,0.02,26.8857509,91.7876657,19.08528,61.5220863,12.419,85.707,1.874
0.28,0.72,0.0,28.0343468,91.7876657,19.08528,0.0,12.043,87.957,0.0
0.3,0.0,0.7000000000000001,27.0568074,91.7876657,0.0,61.5220863,15.138,0.0,84.862
0.3,0.02,0.68,26.3363858,91.7876657,19.08528,61.5220863,15.688,0.456,83.856
0.3,0.04,0.66,25.7398845,91.7876657,19.08528,61.5220863,16.159,0.987,82.854
0.3,0.06,0.64,25.2411041,91.7876657,19.08528,61.5220863,16.626,1.528,81.846
0.3,0.08,0.62,24.8494009,91.7876657,19.08528,61.5220863,17.088,2.197,80.714
0.3,0.1,0.6,24.5782126,91.7876657,19.08528,61.5220863,17.649,2.789,79.563
0.3,0.12,0.58,24.4127237,91.7876657,19.08528,61.5220863,18.265,3.498,78.237
0.3,0.14,0.56,24.3447427,91.7876657,19.08528,61.5220863,18.754,4.536,76.71
0.3,0.16,0.54,24.3956311,91.7876657,19.08528,61.5220863,19.432,5.471,75.097
0.3,0.18,0.52,24.4803873,91.7876657,19.08528,61.5220863,20.752,6.414,72.834
0.3,0.2,0.5,24.5811446,91.7876657,19.08528,61.5220863,21.365,8.188,70.447
0.3,0.22,0.48,23.8982682,91.7876657,19.08528,61.5220863,20.372,14.358,65.27
0.3,0.24,0.46,23.9203774,91.7876657,19.08528,61.5220863,20.737,16.769,62.494
0.3,0.26,0.44,24.1677149,91.7876657,19.08528,61.5220863,21.057,19.154,59.789
0.3,0.28,0.42,24.3545464,91.7876657,19.08528,61.5220863,21.254,21.815,56.931
0.3,0.3,0.4,26.5917858,91.7876657,19.08528,61.5220863,22.298,18.2,59.503
0.3,0.32,0.38,24.8827185,91.7876657,19.08528,61.5220863,21.257,26.457,52.285
0.3,0.34,0.36,29.635794,91.7876657,19.08528,61.5220863,24.33,15.285,60.385
0.3,0.36,0.34,25.1797827,91.7876657,19.08528,61.5220863,21.691,35.238,43.071
0.3,0.38,0.32,25.0941349,91.7876657,19.08528,61.5220863,21.508,38.784,39.708
0.3,0.4,0.3,25.1632742,91.7876657,19.08528,61.5220863,21.307,42.35,36.343
0.3,0.42,0.28,25.2268233,91.7876657,19.08528,61.5220863,22.119,45.43,32.451
0.3,0.44,0.26,25.1690667,91.7876657,19.08528,61.5220863,21.683,49.277,29.04
0.3,0.46,0.24,25.0226463,91.7876657,19.08528,61.5220863,21.298,52.952,25.751
0.3,0.48,0.22,24.8797941,91.7876657,19.08528,61.5220863,20.865,56.501,22.634
0.3,0.5,0.2,24.8004025,91.7876657,19.08528,61.5220863,20.299,59.953,19.748
0.3,0.52,0.18,24.1916823,91.7876657,19.08528,61.5220863,19.143,62.342,18.515
0.3,0.54,0.16,24.6908707,91.7876657,19.08528,61.5220863,18.974,66.728,14.298
0.3,0.56,0.14,24.1605119,91.7876657,19.08528,61.5220863,17.86,68.548,13.592
0.3,0.58,0.12,24.2576782,91.7876657,19.08528,61.5220863,17.159,71.386,11.455
0.3,0.6,0.1,24.4743834,91.7876657,19.08528,61.5220863,16.462,74.107,9.431
0.3,0.62,0.08,24.7788371,91.7876657,19.08528,61.5220863,15.738,76.69,7.572
0.3,0.64,0.06,25.2624047,91.7876657,19.08528,61.5220863,15.115,78.984,5.901
0.3,0.66,0.04,26.1304286,91.7876657,19.08528,61.5220863,14.888,81.969,3.143
0.3,0.68,0.02,26.9612048,91.7876657,19.08528,61.5220863,14.264,83.792,1.944
0.3,0.7000000000000001,0.0,28.0638468,91.7876657,19.08528,0.0,13.856,86.144,0.0
0.32,0.0,0.68,27.4909809,91.7876657,0.0,61.5220863,16.816,0.0,83.184
0.32,0.02,0.66,26.6425813,91.7876657,19.08528,61.5220863,17.549,0.628,81.823
0.32,0.04,0.64,26.0069073,91.7876657,19.08528,61.5220863,18.013,1.232,80.755
0.32,0.06,0.62,25.4767795,91.7876657,19.08528,61.5220863,18.664,1.642,79.694
0.32,0.08,0.6,25.0559487,91.7876657,19.08528,61.5220863,19.22,2.28,78.501
0.32,0.1,0.58,24.7420239,91.7876657,19.08528,61.5220863,19.772,2.95,77.277
0.32,0.12,0.56,24.5451458,91.7876657,19.08528,61.5220863,20.446,3.736,75.817
0.32,0.14,0.54,24.4659971,91.7876657,19.08528,61.5220863,21.007,4.787,74.206
0.32,0.16,0.52,24.4747471,91.7876657,19.08528,61.5220863,21.639,5.889,72.472
0.32,0.18,0.5,24.5784461,91.7876657,19.08528,61.5220863,22.287,7.042,70.671
0.32,0.2,0.48,24.8029169,91.7876657,19.08528,61.5220863,23.816,7.929,68.255
0.32,0.22,0.46,23.9457767,91.7876657,19.08528,61.5220863,22.676,14.716,62.608
0.32,0.24,0.44,24.0560864,91.7876657,19.08528,61.5220863,22.999,17.038,59.962
0.32,0.26,0.42,24.1533909,91.7876657,19.08528,61.5220863,23.331,19.574,57.095
0.32,0.28,0.4,24.3200282,91.7876657,19.08528,61.5220863,23.53,22.297,54.173
0.32,0.3,0.38,24.5091331,91.7876657,19.08528,61.5220863,23.88,25.053,51.067
0.32,0.32,0.36,27.0409754,91.7876657,19.08528,61.5220863,25.154,21.458,53.388
0.32,0.34,0.34,25.2692248,91.7876657,19.08528,61.5220863,23.55,29.723,46.727
0.32,0.36,0.32,24.7515238,91.7876657,19.08528,61.5220863,24.113,35.648,40.239
0.32,0.38,0.3,25.1570273,91.7876657,19.08528,61.5220863,25.2,38.387,36.413
0.32,0.4,0.28,25.1487679,91.7876657,19.08528,61.5220863,24.864,42.089,33.047
0.32,0.42,0.26,25.2211909,91.7876657,19.08528,61.5220863,24.402,45.903,29.695
0.32,0.44,0.24,24.9794461,91.7876657,19.08528,61.5220863,23.979,49.525,26.497
0.32,0.46,0.22,24.9010788,91.7876657,19.08528,61.5220863,23.448,53.178,23.373
0.32,0.48,0.2,24.6024729,91.7876657,19.08528,61.5220863,22.907,56.445,20.648
0.32,0.5,0.18,24.1707501,91.7876657,19.08528,61.5220863,21.701,59.149,19.15
0.32,0.52,0.16,24.1174897,91.7876657,19.08528,61.5220863,21.06,62.34,16.6
0.32,0.54,0.14,24.1865438,91.7876657,19.08528,61.5220863,20.32,65.521,14.159
0.32,0.56,0.12,24.2823332,91.7876657,19.08528,61.5220863,19.548,68.476,11.976
0.32,0.58,0.1,24.5009852,91.7876657,19.08528,61.5220863,18.789,71.35,9.861
0.32,0.6,0.08,24.8422165,91.7876657,19.08528,61.5220863,18.059,73.999,7.942
0.32,0.62,0.06,25.3078974,91.7876657,19.08528,61.5220863,17.343,76.482,6.174
0.32,0.64,0.04,26.213038,91.7876657,19.08528,61.5220863,17.161,79.759,3.08
0.32,0.66,0.02,27.0097685,91.7876657,19.08528,61.5220863,16.454,81.697,1.848
0.32,0.68,0.0,28.0351833,91.7876657,19.08528,0.0,15.87,84.13,0.0
0.34,0.0,0.66,27.7514868,91.7876657,0.0,61.5220863,19.081,0.0,80.919
0.34,0.02,0.64,26.9451745,91.7876657,19.08528,61.5220863,19.448,0.982,79.57
0.34,0.04,0.62,26.24971,91.7876657,19.08528,61.5220863,20.178,1.409,78.413
0.34,0.06,0.6,25.7214857,91.7876657,19.08528,61.5220863,20.705,1.856,77.438
0.34,0.08,0.58,25.2915567,91.7876657,19.08528,61.5220863,21.44,2.346,76.215
0.34,0.1,0.56,25.0766948,91.7876657,19.08528,61.5220863,21.764,3.226,75.009
0.34,0.12,0.54,24.7899428,91.7876657,19.08528,61.5220863,22.541,4.003,73.456
0.34,0.14,0.52,24.6836259,91.7876657,19.08528,61.5220863,23.206,4.956,71.838
0.34,0.16,0.5,24.6681145,91.7876657,19.08528,61.5220863,23.912,6.239,69.849
0.34,0.18,0.48,24.761668,91.7876657,19.08528,61.5220863,24.614,7.462,67.924
0.34,0.2,0.46,24.9850005,91.7876657,19.08528,61.5220863,25.091,8.884,66.025
0.34,0.22,0.44,25.2699888,91.7876657,19.08528,61.5220863,25.913,10.365,63.722
0.34,0.24,0.42,24.2054104,91.7876657,19.08528,61.5220863,25.403,17.272,57.325
0.34,0.26,0.4,24.3382767,91.7876657,19.08528,61.5220863,25.723,19.796,54.482
0.34,0.28,0.38,24.4794378,91.7876657,19.08528,61.5220863,25.943,22.499,51.558
0.34,0.3,0.36,24.6056851,91.7876657,19.08528,61.5220863,26.231,25.371,48.398
0.34,0.32,0.34,24.814137,91.7876657,19.08528,61.5220863,26.477,28.322,45.201
0.34,0.34,0.32,24.5859274,91.7876657,19.08528,61.5220863,27.832,31.968,40.2
0.34,0.36,0.3,24.9084735,91.7876657,19.08528,61.5220863,27.876,35.285,36.84
0.34,0.38,0.28,24.9946193,91.7876657,19.08528,61.5220863,27.612,38.832,33.556
0.34,0.4,0.26,24.9178408,91.7876657,19.08528,61.5220863,27.216,42.462,30.322
0.34,0.42,0.24,25.0183423,91.7876657,19.08528,61.5220863,26.684,46.098,27.218
0.34,0.44,0.22,24.8971861,91.7876657,19.08528,61.5220863,26.286,49.742,23.972
0.34,0.46,0.2,24.264403,91.7876657,19.08528,61.5220863,25.142,52.432,22.427
0.34,0.48,0.18,24.1549418,91.7876657,19.08528,61.5220863,24.48,55.779,19.741
0.34,0.5,0.16,24.1203426,91.7876657,19.08528,61.5220863,23.747,59.135,17.117
0.34,0.52,0.14,24.1964061,91.7876657,19.08528,61.5220863,22.979,62.342,14.679
0.34,0.54,0.12,24.3190587,91.7876657,19.08528,61.5220863,22.185,65.421,12.394
0.34,0.56,0.1,24.5357755,91.7876657,19.08528,61.5220863,21.355,68.35,10.294
0.34,0.58,0.08,24.8814126,91.7876657,19.08528,61.5220863,20.5,71.194,8.306
0.34,0.6,0.06,25.3574046,91.7876657,19.08528,61.5220863,19.713,73.84,6.448
0.34,0.62,0.04,25.9783378,91.7876657,19.08528,61.5220863,18.895,76.22,4.885
0.34,0.64,0.02,27.0323517,91.7876657,19.08528,61.5220863,18.706,79.43,1.865
0.34,0.66,0.0,28.054346,91.7876657,19.08528,0.0,17.946,82.054,0.0
0.36,0.0,0.64,28.1235747,91.7876657,0.0,61.5220863,21.008,0.0,78.992
0.36,0.02,0.62,27.2933649,91.7876657,19.08528,61.5220863,21.663,0.753,77.584
0.36,0.04,0.6,26.6419363,91.7876657,19.08528,61.5220863,22.22,1.438,76.342
0.36,0.06,0.58,26.1161104,91.7876657,19.08528,61.5220863,22.736,2.133,75.13
0.36,0.08,0.56,25.6366826,91.7876657,19.08528,61.5220863,23.576,2.594,73.83
0.36,0.1,0.54,25.2637256,91.7876657,19.08528,61.5220863,24.27,3.36,72.37
0.36,0.12,0.52,25.0358403,91.7876657,19.08528,61.5220863,24.879,4.204,70.917
0.36,0.14,0.5,24.9299001,91.7876657,19.08528,61.5220863,25.605,5.325,69.07
0.36,0.16,0.48,24.9051795,91.7876657,19.08528,61.5220863,26.287,6.53,67.182
0.36,0.18,0.46,24.9827518,91.7876657,19.08528,61.5220863,26.901,7.917,65.181
0.36,0.2,0.44,25.1908537,91.7876657,19.08528,61.5220863,27.485,9.44,63.075
0.36,0.22,0.42,25.427234,91.7876657,19.08528,61.5220863,28.197,11.033,60.77
0.36,0.24,0.4,24.3826687,91.7876657,19.08528,61.5220863,27.914,17.493,54.593
0.36,0.26,0.38,24.4799394,91.7876657,19.08528,61.5220863,28.27,20.019,51.71
0.36,0.28,0.36,24.6629357,91.7876657,19.08528,61.5220863,28.606,22.679,48.715
0.36,0.3,0.34,23.9437697,91.7876657,19.08528,61.5220863,29.818,26.498,43.684
0.36,0.32,0.32,24.0406958,91.7876657,19.08528,61.5220863,29.841,29.599,40.561
0.36,0.34,0.3,24.1777089,91.7876657,19.08528,61.5220863,30.429,31.977,37.594
0.36,0.36,0.28,24.6831149,91.7876657,19.08528,61.5220863,30.476,35.6,33.924
0.36,0.38,0.26,24.8952954,91.7876657,19.08528,61.5220863,30.081,39.086,30.833
0.36,0.4,0.24,24.7882206,91.7876657,19.08528,61.5220863,29.652,42.657,27.691
0.36,0.42,0.22,24.4593296,91.7876657,19.08528,61.5220863,28.753,45.508,25.739
0.36,0.44,0.2,24.2774836,91.7876657,19.08528,61.5220863,28.021,48.957,23.022
0.36,0.46,0.18,24.1936063,91.7876657,19.08528,61.5220863,27.323,52.362,20.316
0.36,0.48,0.16,24.1200463,91.7876657,19.08528,61.5220863,26.582,55.701,17.717
0.36,0.5,0.14,24.223071,91.7876657,19.08528,61.5220863,25.608,58.998,15.394
0.36,0.52,0.12,24.3122587,91.7876657,19.08528,61.5220863,24.932,62.181,12.887
0.36,0.54,0.1,24.5570402,91.7876657,19.08528,61.5220863,24.029,65.196,10.775
0.36,0.56,0.08,24.8893623,91.7876657,19.08528,61.5220863,23.167,68.09,8.743
0.36,0.58,0.06,25.365682,91.7876657,19.08528,61.5220863,22.32,70.943,6.737
0.36,0.6,0.04,25.9908865,91.7876657,19.08528,61.5220863,21.375,73.464,5.161
0.36,0.62,0.02,27.0339853,91.7876657,19.08528,61.5220863,21.112,77.01,1.878
0.36,0.64,0.0,27.9817821,91.7876657,19.08528,0.0,20.381,79.619,0.0
0.38,0.0,0.62,28.352107,91.7876657,0.0,61.5220863,23.447,0.0,76.553
0.38,0.02,0.6,27.5392332,91.7876657,19.08528,61.5220863,23.905,1.024,75.071
0.38,0.04,0.58,26.9043212,91.7876657,19.08528,61.5220863,24.473,1.673,73.854
0.38,0.06,0.56,26.3016833,91.7876657,19.08528,61.5220863,25.244,2.253,72.502
0.38,0.08,0.54,25.8307523,91.7876657,19.08528,61.5220863,26.011,2.787,71.202
0.38,0.1,0.52,25.4645511,91.7876657,19.08528,61.5220863,26.732,3.579,69.689
0.38,0.12,0.5,25.2268325,91.7876657,19.08528,61.5220863,27.504,4.473,68.023
0.38,0.14,0.48,25.0684639,91.7876657,19.08528,61.5220863,28.265,5.61,66.126
0.38,0.16,0.46,25.0035609,91.7876657,19.08528,61.5220863,28.976,6.885,64.139
0.38,0.18,0.44,24.8913831,91.7876657,19.08528,61.5220863,29.952,8.274,61.774
0.38,0.2,0.42,25.3359912,91.7876657,19.08528,61.5220863,30.202,9.838,59.96
0.38,0.22,0.4,25.4884931,91.7876657,19.08528,61.5220863,31.036,11.44,57.524
0.38,0.24,0.38,24.5026759,91.7876657,19.08528,61.5220863,30.799,17.647,51.555
0.38,0.26,0.36,23.7236729,91.7876657,19.08528,61.5220863,32.224,21.023,46.753
0.38,0.28,0.34,23.7645557,91.7876657,19.08528,61.5220863,32.391,23.843,43.766
0.38,0.3,0.32,23.8722636,91.7876657,19.08528,61.5220863,32.596,26.69,40.715
0.38,0.32,0.3,24.0369203,91.7876657,19.08528,61.5220863,33.093,29.021,37.886
0.38,0.34,0.28,24.0697904,91.7876657,19.08528,61.5220863,32.959,32.229,34.812
0.38,0.36,0.26,24.1501015,91.7876657,19.08528,61.5220863,32.778,35.534,31.688
0.38,0.38,0.24,24.7379072,91.7876657,19.08528,61.5220863,32.72,39.15,28.129
0.38,0.4,0.22,24.6125625,91.7876657,19.08528,61.5220863,31.798,42.277,25.925
0.38,0.42,0.2,24.6116329,91.7876657,19.08528,61.5220863,30.849,45.622,23.528
0.38,0.44,0.18,24.4247689,91.7876657,19.08528,61.5220863,30.459,48.941,20.6
0.38,0.46,0.16,24.0999059,91.7876657,19.08528,61.5220863,29.544,52.118,18.338
0.38,0.48,0.14,24.4293384,91.7876657,19.08528,61.5220863,28.588,55.789,15.623
0.38,0.5,0.12,24.5072346,91.7876657,19.08528,61.5220863,27.44,58.724,13.836
0.38,0.52,0.1,24.6938162,91.7876657,19.08528,61.5220863,26.655,61.785,11.561
0.38,0.54,0.08,24.916121,91.7876657,19.08528,61.5220863,25.881,64.887,9.231
0.38,0.56,0.06,25.3357299,91.7876657,19.08528,61.5220863,24.939,67.84,7.221
0.38,0.58,0.04,25.8324224,91.7876657,19.08528,61.5220863,24.035,70.324,5.641
0.38,0.6,0.02,26.7434801,91.7876657,19.08528,61.5220863,23.095,73.085,3.82
0.38,0.62,0.0,27.8877021,91.7876657,19.08528,0.0,22.936,77.064,0.0
0.4,0.0,0.6,28.6384156,91.7876657,0.0,61.5220863,25.986,0.0,74.014
0.4,0.02,0.58,27.8426861,91.7876657,19.08528,61.5220863,26.276,1.231,72.493
0.4,0.04,0.56,27.19271,91.7876657,19.08528,61.5220863,26.93,1.857,71.213
0.4,0.06,0.54,26.5955958,91.7876657,19.08528,61.5220863,27.685,2.488,69.827
0.4,0.08,0.52,26.0706926,91.7876657,19.08528,61.5220863,28.615,3.013,68.373
0.4,0.1,0.5,25.6671984,91.7876657,19.08528,61.5220863,29.416,3.79,66.794
0.4,0.12,0.48,25.3488036,91.7876657,19.08528,61.5220863,30.314,4.563,65.123
0.4,0.14,0.46,25.0775003,91.7876657,19.08528,61.5220863,31.299,5.406,63.295
0.4,0.16,0.44,24.9903356,91.7876657,19.08528,61.5220863,32.029,7.189,60.781
0.4,0.18,0.42,25.2039069,91.7876657,19.08528,61.5220863,32.68,8.598,58.721
0.4,0.2,0.4,25.3298787,91.7876657,19.08528,61.5220863,33.394,10.26,56.345
0.4,0.22,0.38,23.6658754,91.7876657,19.08528,61.5220863,34.454,16.423,49.123
0.4,0.24,0.36,23.6562017,91.7876657,19.08528,61.5220863,34.922,18.729,46.348
0.4,0.26,0.34,23.6525289,91.7876657,19.08528,61.5220863,35.234,21.297,43.468
0.4,0.28,0.32,23.6942187,91.7876657,19.08528,61.5220863,35.36,24.088,40.552
0.4,0.3,0.3,23.8099682,91.7876657,19.08528,61.5220863,35.547,26.885,37.568
0.4,0.32,0.28,23.90988,91.7876657,19.08528,61.5220863,35.888,29.224,34.888
0.4,0.34,0.26,23.958281,91.7876657,19.08528,61.5220863,35.762,32.416,31.822
0.4,0.36,0.24,24.0608953,91.7876657,19.08528,61.5220863,35.656,35.614,28.73
0.4,0.38,0.22,24.0798533,91.7876657,19.08528,61.5220863,35.14,39.069,25.79
0.4,0.4,0.2,24.4025497,91.7876657,19.08528,61.5220863,33.79,41.937,24.273
0.4,0.42,0.18,24.3247691,91.7876657,19.08528,61.5220863,33.477,45.302,21.221
0.4,0.44,0.16,24.2338877,91.7876657,19.08528,61.5220863,32.133,48.314,19.553
0.4,0.46,0.14,24.2791174,91.7876657,19.08528,61.5220863,31.408,51.787,16.805
0.4,0.48,0.12,24.4087,91.7876657,19.08528,61.5220863,30.551,54.996,14.453
0.4,0.5,0.1,24.6117057,91.7876657,19.08528,61.5220863,29.672,58.249,12.078
0.4,0.52,0.08,24.9101017,91.7876657,19.08528,61.5220863,28.756,61.262,9.983
0.4,0.54,0.06,25.323227,91.7876657,19.08528,61.5220863,27.796,64.543,7.661
0.4,0.56,0.04,25.8291717,91.7876657,19.08528,61.5220863,26.936,67.251,5.813
0.4,0.58,0.02,26.6060475,91.7876657,19.08528,61.5220863,25.826,69.94,4.234
0.4,0.6,0.0,27.7439273,91.7876657,19.08528,0.0,25.783,74.217,0.0
0.42,0.0,0.58,29.0639144,91.7876657,0.0,61.5220863,28.354,0.0,71.646
0.42,0.02,0.56,28.2391196,91.7876657,19.08528,61.5220863,28.744,1.373,69.883
0.42,0.04,0.54,27.4676458,91.7876657,19.08528,61.5220863,29.583,2.037,68.38
0.42,0.06,0.52,26.8187867,91.7876657,19.08528,61.5220863,30.532,2.572,66.896
0.42,0.08,0.5,26.2714063,91.7876657,19.08528,61.5220863,31.435,3.251,65.314
0.42,0.1,0.48,25.9933054,91.7876657,19.08528,61.5220863,32.057,3.971,63.972
0.42,0.12,0.46,25.7512921,91.7876657,19.08528,61.5220863,32.91,4.692,62.397
0.42,0.14,0.44,25.6036889,91.7876657,19.08528,61.5220863,33.71,5.624,60.666
0.42,0.16,0.42,25.6098902,91.7876657,19.08528,61.5220863,34.602,6.614,58.784
0.42,0.18,0.4,24.3328513,91.7876657,19.08528,61.5220863,37.98,9.701,52.319
0.42,0.2,0.38,24.2090235,91.7876657,19.08528,61.5220863,38.566,11.802,49.632
0.42,0.22,0.36,24.1849812,91.7876657,19.08528,61.5220863,39.155,13.933,46.912
0.42,0.24,0.34,23.5771966,91.7876657,19.08528,61.5220863,37.918,19.018,43.064
0.42,0.26,0.32,23.5625004,91.7876657,19.08528,61.5220863,38.133,21.582,40.285
0.42,0.28,0.3,23.6351013,91.7876657,19.08528,61.5220863,38.47,24.158,37.372
0.42,0.3,0.28,23.7127317,91.7876657,19.08528,61.5220863,38.737,26.419,34.844
0.42,0.32,0.26,23.7817057,91.7876657,19.08528,61.5220863,38.776,29.36,31.864
0.42,0.34,0.24,23.8268406,91.7876657,19.08528,61.5220863,38.596,32.461,28.942
0.42,0.36,0.22,23.9117678,91.7876657,19.08528,61.5220863,38.412,35.514,26.074
0.42,0.38,0.2,23.9530658,91.7876657,19.08528,61.5220863,37.974,38.689,23.337
0.42,0.4,0.18,24.0144996,91.7876657,19.08528,61.5220863,37.48,41.914,20.606
0.42,0.42,0.16,24.2233923,91.7876657,19.08528,61.5220863,35.292,44.448,20.259
0.42,0.44,0.14,24.1530726,91.7876657,19.08528,61.5220863,34.598,47.892,17.51
0.42,0.46,0.12,24.2517208,91.7876657,19.08528,61.5220863,33.721,51.239,15.041
